cod_ibge,lat,long,UF,municipy_name,year,number_cases,population,case_1000_hab
210545,-5.81,-44.22,MA,Jatobá,2020,1,10310,0.0969932104752667
210545,-5.81,-44.22,MA,Jatobá,2020,1,14850,0.0673400673400673
210547,-5.37,-45.63,MA,Jenipapo dos Vieiras,2016,37,16226,2.28029089116233
210547,-5.37,-45.63,MA,Jenipapo dos Vieiras,2017,41,16321,2.51210097420501
210547,-5.37,-45.63,MA,Jenipapo dos Vieiras,2019,17,16515,1.0293672419013
210550,-5.44,-47.4,MA,João Lisboa,2014,1,23338,0.0428485731425144
210550,-5.44,-47.4,MA,João Lisboa,2015,16,23232,0.68870523415978
210550,-5.44,-47.4,MA,João Lisboa,2016,217,23133,9.38053862447586
210550,-5.44,-47.4,MA,João Lisboa,2017,12,23042,0.520788126030727
210550,-5.44,-47.4,MA,João Lisboa,2019,6,23632,0.253893026404875
210550,-5.44,-47.4,MA,João Lisboa,2020,1,23740,0.04212299915754
210560,-4.96,-44.7,MA,Joselândia,2019,8,16168,0.49480455220188
210560,-4.96,-44.7,MA,Joselândia,2020,2,16198,0.123472033584393
210565,-1.84,-46.09,MA,Junco do Maranhão,2014,3,3539,0.847697089573326
210565,-1.84,-46.09,MA,Junco do Maranhão,2015,6,3431,1.74876129408336
210565,-1.84,-46.09,MA,Junco do Maranhão,2016,1,3330,0.3003003003003
210570,-4.57,-45.13,MA,Lago da Pedra,2014,12,48511,0.247366576652718
210570,-4.57,-45.13,MA,Lago da Pedra,2015,17,48992,0.346995427824951
210570,-4.57,-45.13,MA,Lago da Pedra,2016,18,49440,0.364077669902913
210570,-4.57,-45.13,MA,Lago da Pedra,2017,24,49856,0.481386392811297
210570,-4.57,-45.13,MA,Lago da Pedra,2018,2,49911,0.0400713269619923
210570,-4.57,-45.13,MA,Lago da Pedra,2019,13,50266,0.258624119683285
210570,-4.57,-45.13,MA,Lago da Pedra,2020,20,50616,0.395131974079342
210580,-4.6,-45.04,MA,Lago do Junco,2019,13,10840,1.19926199261993
210594,-4.6,-44.97,MA,Lago dos Rodrigues,2014,1,8745,0.114351057747284
210594,-4.6,-44.97,MA,Lago dos Rodrigues,2015,2,8716,0.229463056447912
210594,-4.6,-44.97,MA,Lago dos Rodrigues,2016,14,8689,1.61123259293359
210590,-3.95,-44.82,MA,Lago Verde,2014,18,15820,1.1378002528445
210590,-3.95,-44.82,MA,Lago Verde,2015,2,15893,0.125841565469074
210590,-3.95,-44.82,MA,Lago Verde,2016,33,15962,2.06741009898509
210592,-6.04,-43.52,MA,Lagoa do Mato,2014,3,11005,0.272603362108133
210592,-6.04,-43.52,MA,Lagoa do Mato,2015,4,11020,0.362976406533575
210592,-6.04,-43.52,MA,Lagoa do Mato,2016,3,11034,0.271886895051659
210592,-6.04,-43.52,MA,Lagoa do Mato,2017,6,11048,0.54308472121651
210592,-6.04,-43.52,MA,Lagoa do Mato,2018,1,11235,0.0890075656430797
210592,-6.04,-43.52,MA,Lagoa do Mato,2020,2,11265,0.177541056369285
210596,-4.81,-45.33,MA,Lagoa Grande do Maranhão,2014,2,12822,0.155981906098893
210596,-4.81,-45.33,MA,Lagoa Grande do Maranhão,2016,96,11202,8.56989823245849
210596,-4.81,-45.33,MA,Lagoa Grande do Maranhão,2017,3,11286,0.26581605528974
210596,-4.81,-45.33,MA,Lagoa Grande do Maranhão,2018,16,11320,1.41342756183746
210596,-4.81,-45.33,MA,Lagoa Grande do Maranhão,2019,43,11394,3.77391609619098
210596,-4.81,-45.33,MA,Lagoa Grande do Maranhão,2020,3,11464,0.26168876482903
210598,-6.18,-47.03,MA,Lajeado Novo,2014,10,7287,1.37230684781117
210598,-6.18,-47.03,MA,Lajeado Novo,2015,25,7359,3.39720070661775
210598,-6.18,-47.03,MA,Lajeado Novo,2016,6,7427,0.807863201831157
210598,-6.18,-47.03,MA,Lajeado Novo,2018,1,7496,0.133404482390608
210598,-6.18,-47.03,MA,Lajeado Novo,2019,6,7550,0.794701986754967
210598,-6.18,-47.03,MA,Lajeado Novo,2020,14,7602,1.84162062615101
210600,-4.51,-44.46,MA,Lima Campos,2015,1,11642,0.0858958941762584
210600,-4.51,-44.46,MA,Lima Campos,2016,1,11670,0.0856898029134533
210600,-4.51,-44.46,MA,Lima Campos,2019,2,11893,0.168166148154377
210610,-7.08,-45.14,MA,Loreto,2015,2,11871,0.168477803049448
210610,-7.08,-45.14,MA,Loreto,2016,3,11943,0.251193167545843
210610,-7.08,-45.14,MA,Loreto,2017,41,12009,3.41410608710134
210610,-7.08,-45.14,MA,Loreto,2020,4,12214,0.327493040772884
210630,-3.39,-42.2,MA,Magalhães de Almeida,2016,1,19532,0.0511980339954946
210630,-3.39,-42.2,MA,Magalhães de Almeida,2019,3,19826,0.151316453142338
210630,-3.39,-42.2,MA,Magalhães de Almeida,2020,1,20029,0.0499276049727895
210632,-2.04,-45.95,MA,Maracaçumé,2014,6,20549,0.29198501143608
210632,-2.04,-45.95,MA,Maracaçumé,2015,12,20815,0.576507326447274
210632,-2.04,-45.95,MA,Maracaçumé,2016,106,21063,5.03252148316954
210632,-2.04,-45.95,MA,Maracaçumé,2018,84,21201,3.96207726050658
210632,-2.04,-45.95,MA,Maracaçumé,2019,21,21395,0.981537742463192
210637,-2.24,-45.85,MA,Maranhãozinho,2016,27,16062,1.68098617855809
210637,-2.24,-45.85,MA,Maranhãozinho,2017,1,16366,0.0611022852254674
210640,-3.62,-43.11,MA,Mata Roma,2017,1,16745,0.0597193191997611
210640,-3.62,-43.11,MA,Mata Roma,2019,16,16829,0.950739794402519
210650,-3.1,-45.03,MA,Matinha,2014,1,22673,0.044105323512548
210650,-3.1,-45.03,MA,Matinha,2015,2,22822,0.0876347384103058
210660,-5.51,-43.19,MA,Matões,2014,7,32773,0.213590455557929
210660,-5.51,-43.19,MA,Matões,2015,27,32988,0.818479447071662
210660,-5.51,-43.19,MA,Matões,2016,24,33188,0.723152946848258
210660,-5.51,-43.19,MA,Matões,2017,69,33374,2.06747767723377
210660,-5.51,-43.19,MA,Matões,2018,1,33615,0.0297486241261342
210660,-5.51,-43.19,MA,Matões,2019,26,33782,0.769640637025635
210660,-5.51,-43.19,MA,Matões,2020,3,33943,0.0883834663995522
210663,-3.63,-44.55,MA,Matões do Norte,2015,4,16169,0.247386975075762
210663,-3.63,-44.55,MA,Matões do Norte,2016,20,16552,1.20831319478009
210663,-3.63,-44.55,MA,Matões do Norte,2018,1,16451,0.0607865783235062
210667,-3.58,-42.6,MA,Milagres do Maranhão,2014,1,8261,0.121050720251785
210667,-3.58,-42.6,MA,Milagres do Maranhão,2015,2,8284,0.241429261226461
210670,-6.37,-44.36,MA,Mirador,2015,10,20596,0.485531171101185
210670,-6.37,-44.36,MA,Mirador,2015,10,2334,4.28449014567266
210670,-6.37,-44.36,MA,Mirador,2016,1,20605,0.0485319097306479
210670,-6.37,-44.36,MA,Mirador,2016,1,2324,0.430292598967298
210675,-3.56,-44.58,MA,Miranda do Norte,2014,3,26979,0.11119759813188
210675,-3.56,-44.58,MA,Miranda do Norte,2015,16,27507,0.581670120333006
210675,-3.56,-44.58,MA,Miranda do Norte,2016,412,27999,14.7148112432587
210675,-3.56,-44.58,MA,Miranda do Norte,2017,1,28456,0.0351419735732359
210675,-3.56,-44.58,MA,Miranda do Norte,2018,19,28001,0.678547194743045
210675,-3.56,-44.58,MA,Miranda do Norte,2020,1,28754,0.0347777700493844
210680,-2.06,-44.78,MA,Mirinzal,2014,5,14570,0.343170899107756
210680,-2.06,-44.78,MA,Mirinzal,2015,7,14632,0.47840349917988
210690,-3.49,-45.25,MA,Monção,2014,1,32516,0.0307540902940091
210690,-3.49,-45.25,MA,Monção,2015,1,32833,0.0304571620016447
210690,-3.49,-45.25,MA,Monção,2016,19,32884,0.57778859019584
210690,-3.49,-45.25,MA,Monção,2017,1,33156,0.0301604536132223
210690,-3.49,-45.25,MA,Monção,2019,1,33434,0.0299096727881797
210700,-5.83,-47.06,MA,Montes Altos,2014,4,9102,0.439463854098
210700,-5.83,-47.06,MA,Montes Altos,2016,2,8955,0.223338916806253
210700,-5.83,-47.06,MA,Montes Altos,2017,16,8889,1.79997750028125
210700,-5.83,-47.06,MA,Montes Altos,2018,5,9209,0.542947116950809
210700,-5.83,-47.06,MA,Montes Altos,2019,22,9160,2.40174672489083
210700,-5.83,-47.06,MA,Montes Altos,2020,6,9111,0.658544616397761
210710,-2.86,-44.03,MA,Morros,2014,1,18747,0.0533418680322185
210710,-2.86,-44.03,MA,Morros,2015,1,18938,0.0528038863660365
210710,-2.86,-44.03,MA,Morros,2016,6,19116,0.313873195229127
210710,-2.86,-44.03,MA,Morros,2017,8,19282,0.414894720464682
210720,-3.46,-43.9,MA,Nina Rodrigues,2015,4,14012,0.285469597487868
210720,-3.46,-43.9,MA,Nina Rodrigues,2016,44,14259,3.08577039063048
210720,-3.46,-43.9,MA,Nina Rodrigues,2018,10,14264,0.701065619742008
210725,-7.11,-46.25,MA,Nova Colinas,2016,5,5298,0.943752359380898
210725,-7.11,-46.25,MA,Nova Colinas,2017,11,5350,2.05607476635514
210725,-7.11,-46.25,MA,Nova Colinas,2018,1,5340,0.187265917602996
210725,-7.11,-46.25,MA,Nova Colinas,2019,8,5384,1.48588410104012
210725,-7.11,-46.25,MA,Nova Colinas,2020,34,5427,6.26497143910079
210730,-6.73,-44.04,MA,Nova Iorque,2015,5,4592,1.08885017421603
210730,-6.73,-44.04,MA,Nova Iorque,2016,8,4589,1.74329919372412
210730,-6.73,-44.04,MA,Nova Iorque,2017,5,4586,1.09027474923681
210730,-6.73,-44.04,MA,Nova Iorque,2018,6,4683,1.28122998078155
210730,-6.73,-44.04,MA,Nova Iorque,2019,3,4683,0.640614990390775
210735,-2.84,-45.69,MA,Nova Olinda do Maranhão,2014,30,20184,1.48632580261593
210735,-2.84,-45.69,MA,Nova Olinda do Maranhão,2015,108,20393,5.29593487961555
210735,-2.84,-45.69,MA,Nova Olinda do Maranhão,2016,156,20588,7.5772294540509
210745,-2.99,-44.99,MA,Olinda Nova do Maranhão,2014,8,14110,0.566973777462792
210750,-2.53,-44.1,MA,Paço do Lumiar,2014,40,115693,0.345742611912562
210750,-2.53,-44.1,MA,Paço do Lumiar,2015,28,117877,0.2375357364032
210750,-2.53,-44.1,MA,Paço do Lumiar,2016,34,119915,0.28353417003711
210750,-2.53,-44.1,MA,Paço do Lumiar,2017,19,122.420 (6),NA
210750,-2.53,-44.1,MA,Paço do Lumiar,2018,3,120621 (6),NA
210750,-2.53,-44.1,MA,Paço do Lumiar,2019,18,122.197(6),NA
210770,-6.43,-43.98,MA,Paraibano,2014,3,20768,0.144453004622496
210770,-6.43,-43.98,MA,Paraibano,2015,94,20892,4.4993298870381
210770,-6.43,-43.98,MA,Paraibano,2016,114,21008,5.42650418888043
210770,-6.43,-43.98,MA,Paraibano,2017,60,21116,2.84144724379617
210770,-6.43,-43.98,MA,Paraibano,2018,3,21290,0.140911225927666
210770,-6.43,-43.98,MA,Paraibano,2019,63,21386,2.94585242682128
210770,-6.43,-43.98,MA,Paraibano,2020,3,21479,0.139671306857861
210780,-5.68,-43.09,MA,Parnarama,2014,2,34018,0.0587924040214004
210780,-5.68,-43.09,MA,Parnarama,2015,17,34146,0.497862121478358
210780,-5.68,-43.09,MA,Parnarama,2016,69,34265,2.01371662045819
210790,-6.17,-43.78,MA,Passagem Franca,2015,3,18549,0.161733786187935
210790,-6.17,-43.78,MA,Passagem Franca,2016,1,18699,0.0534787956575218
210790,-6.17,-43.78,MA,Passagem Franca,2017,14,18839,0.743139232443336
210790,-6.17,-43.78,MA,Passagem Franca,2019,1,19019,0.052578999947421
210790,-6.17,-43.78,MA,Passagem Franca,2020,1,19137,0.0522547943773841
210800,-6.6,-44.07,MA,Pastos Bons,2015,20,18999,1.05268698352545
210800,-6.6,-44.07,MA,Pastos Bons,2016,6,19140,0.313479623824451
210800,-6.6,-44.07,MA,Pastos Bons,2017,6,19271,0.311348658606196
210800,-6.6,-44.07,MA,Pastos Bons,2019,1,19472,0.0513557929334429
210800,-6.6,-44.07,MA,Pastos Bons,2020,38,19583,1.94045856099678
210805,-2.71,-42.53,MA,Paulino Neves,2014,4,15427,0.259285667984702
210805,-2.71,-42.53,MA,Paulino Neves,2015,11,15609,0.704721634954193
210805,-2.71,-42.53,MA,Paulino Neves,2016,5,15779,0.316876861651562
210805,-2.71,-42.53,MA,Paulino Neves,2019,3,16035,0.187090739008419
210810,-4.44,-45.23,MA,Paulo Ramos,2014,1,20539,0.0486878621159745
210810,-4.44,-45.23,MA,Paulo Ramos,2018,1,21015,0.0475850582916964
210810,-4.44,-45.23,MA,Paulo Ramos,2019,7,21040,0.332699619771863
210810,-4.44,-45.23,MA,Paulo Ramos,2020,1,21066,0.0474698566410329
210820,-4.57,-44.59,MA,Pedreiras,2014,28,38582,0.725727022964077
210820,-4.57,-44.59,MA,Pedreiras,2015,41,38506,1.06476912688932
210820,-4.57,-44.59,MA,Pedreiras,2016,15,38433,0.390289594879401
210820,-4.57,-44.59,MA,Pedreiras,2017,5,38365,0.130327121073895
210820,-4.57,-44.59,MA,Pedreiras,2018,6,39267,0.152800061120024
210820,-4.57,-44.59,MA,Pedreiras,2019,4,39229,0.101965382752556
210820,-4.57,-44.59,MA,Pedreiras,2020,2,39191,0.0510321247225128
210825,-2.97,-45.34,MA,Pedro do Rosário,2015,11,24475,0.449438202247191
210825,-2.97,-45.34,MA,Pedro do Rosário,2019,1,25144,0.0397709195036589
210840,-2.57,-44.85,MA,Peri Mirim,2014,26,13989,1.85860318821932
210840,-2.57,-44.85,MA,Peri Mirim,2015,53,14019,3.7805834938298
210840,-2.57,-44.85,MA,Peri Mirim,2016,6,14048,0.427107061503417
210845,-4.38,-44.33,MA,Peritoró,2015,14,22602,0.619414211131758
210845,-4.38,-44.33,MA,Peritoró,2016,12,22818,0.525900604785696
210845,-4.38,-44.33,MA,Peritoró,2017,5,23019,0.217211868456492
210845,-4.38,-44.33,MA,Peritoró,2019,14,23196,0.60355233660976
210845,-4.38,-44.33,MA,Peritoró,2020,1,23364,0.0428008902585174
210850,-3.6,-45.34,MA,Pindaré-Mirim,2014,6,32037,0.187283453506883
210850,-3.6,-45.34,MA,Pindaré-Mirim,2015,5,32198,0.15528914839431
210850,-3.6,-45.34,MA,Pindaré-Mirim,2016,11,32348,0.340051935204649
210850,-3.6,-45.34,MA,Pindaré-Mirim,2017,63,32488,1.93917754247722
210850,-3.6,-45.34,MA,Pindaré-Mirim,2019,1,32941,0.0303573054855651
210860,-2.52,-45.08,MA,Pinheiro,2014,129,80917,1.59422618238442
210860,-2.52,-45.08,MA,Pinheiro,2015,292,81438,3.58554974336305
210860,-2.52,-45.08,MA,Pinheiro,2016,3,81924,0.036619305697964
210860,-2.52,-45.08,MA,Pinheiro,2017,3,82374,0.0364192585038969
210860,-2.52,-45.08,MA,Pinheiro,2018,4,82990,0.0481985781419448
210860,-2.52,-45.08,MA,Pinheiro,2019,10,83387,0.11992276973629
210870,-3.89,-45.16,MA,Pio XII,2014,4,21333,0.187502929733277
210870,-3.89,-45.16,MA,Pio XII,2015,14,21164,0.661500661500661
210870,-3.89,-45.16,MA,Pio XII,2016,6,21007,0.285619079354501
210870,-3.89,-45.16,MA,Pio XII,2017,5,20861,0.239681702698816
210870,-3.89,-45.16,MA,Pio XII,2018,2,21594,0.0926183199036769
210870,-3.89,-45.16,MA,Pio XII,2019,11,21485,0.511985105887829
210880,-3.72,-44.22,MA,Pirapemas,2015,15,18182,0.824991750082499
210880,-3.72,-44.22,MA,Pirapemas,2016,8,18302,0.437110698284341
210880,-3.72,-44.22,MA,Pirapemas,2018,2,18527,0.107950558644141
210880,-3.72,-44.22,MA,Pirapemas,2019,2,18625,0.10738255033557
210890,-4.74,-44.94,MA,Poção de Pedras,2015,3,17773,0.168795363754009
210890,-4.74,-44.94,MA,Poção de Pedras,2016,13,17384,0.747814081914404
210890,-4.74,-44.94,MA,Poção de Pedras,2019,47,17873,2.62966485760645
210890,-4.74,-44.94,MA,Poção de Pedras,2020,2,17595,0.113668655868144
210900,-6.33,-47.39,MA,Porto Franco,2014,2,22956,0.087123192193762
210900,-6.33,-47.39,MA,Porto Franco,2015,22,23243,0.946521533364884
210900,-6.33,-47.39,MA,Porto Franco,2016,23,23511,0.978265492748075
210900,-6.33,-47.39,MA,Porto Franco,2017,2,23760,0.0841750841750842
210900,-6.33,-47.39,MA,Porto Franco,2018,3,23675,0.126715945089757
210900,-6.33,-47.39,MA,Porto Franco,2019,8,23885,0.334938245760938
210900,-6.33,-47.39,MA,Porto Franco,2020,1,24092,0.0415075543748962
210905,-1.89,-44.6,MA,Porto Rico do Maranhão,2015,4,5877,0.680619363620895
210905,-1.89,-44.6,MA,Porto Rico do Maranhão,2016,15,5847,2.5654181631606
210905,-1.89,-44.6,MA,Porto Rico do Maranhão,2017,1,5819,0.171850833476542
210910,-5.28,-44.49,MA,Presidente Dutra,2014,5,46369,0.107830662727253
210910,-5.28,-44.49,MA,Presidente Dutra,2014,5,14672,0.340785169029444
210910,-5.28,-44.49,MA,Presidente Dutra,2015,52,46680,1.11396743787489
210910,-5.28,-44.49,MA,Presidente Dutra,2015,52,14712,3.53452963567156
210910,-5.28,-44.49,MA,Presidente Dutra,2016,95,46970,2.02256759633809
210910,-5.28,-44.49,MA,Presidente Dutra,2016,95,15699,6.05134084973565
210910,-5.28,-44.49,MA,Presidente Dutra,2017,9,47239,0.190520544465378
210910,-5.28,-44.49,MA,Presidente Dutra,2017,9,15734,0.572009660607601
210910,-5.28,-44.49,MA,Presidente Dutra,2018,2,47567,0.0420459562301596
210910,-5.28,-44.49,MA,Presidente Dutra,2018,2,15121,0.13226638449838
210910,-5.28,-44.49,MA,Presidente Dutra,2019,77,47804,1.61074387080579
210910,-5.28,-44.49,MA,Presidente Dutra,2019,77,15142,5.08519350151895
210910,-5.28,-44.49,MA,Presidente Dutra,2020,1,48036,0.0208177200433009
210910,-5.28,-44.49,MA,Presidente Dutra,2020,1,15160,0.0659630606860158
210920,-2.92,-44.06,MA,Presidente Juscelino,2014,4,12255,0.326397388820889
210920,-2.92,-44.06,MA,Presidente Juscelino,2014,4,9666,0.413821642871922
210920,-2.92,-44.06,MA,Presidente Juscelino,2014,4,3901,1.02537810817739
210920,-2.92,-44.06,MA,Presidente Juscelino,2015,3,12398,0.241974512018067
210920,-2.92,-44.06,MA,Presidente Juscelino,2015,3,3875,0.774193548387097
210920,-2.92,-44.06,MA,Presidente Juscelino,2016,5,12532,0.39897861474625
210920,-2.92,-44.06,MA,Presidente Juscelino,2016,5,3851,1.29836406128278
210923,-2.38,-45.81,MA,Presidente Médici,2015,73,22557,3.23624595469256
210923,-2.38,-45.81,MA,Presidente Médici,2015,73,6831,10.6865759039672
210927,-2.59,-45.36,MA,Presidente Sarney,2014,4,18210,0.219659527732015
210927,-2.59,-45.36,MA,Presidente Sarney,2015,7,18420,0.380021715526602
210927,-2.59,-45.36,MA,Presidente Sarney,2016,1,18615,0.05372011818426
210927,-2.59,-45.36,MA,Presidente Sarney,2018,86,18764,4.5832445107653
210927,-2.59,-45.36,MA,Presidente Sarney,2019,98,18918,5.18025161222116
210927,-2.59,-45.36,MA,Presidente Sarney,2020,26,19069,1.3634695054801
210930,-3.4,-44.02,MA,Presidente Vargas,2014,2,11206,0.178475816526861
210930,-3.4,-44.02,MA,Presidente Vargas,2015,15,11302,1.32719872588922
210930,-3.4,-44.02,MA,Presidente Vargas,2016,7,11391,0.614520235273462
210930,-3.4,-44.02,MA,Presidente Vargas,2017,2,11474,0.174307129161583
210930,-3.4,-44.02,MA,Presidente Vargas,2018,2,11124,0.179791441927364
210940,-2.5,-43.43,MA,Primeira Cruz,2014,3,14758,0.203279577178479
210940,-2.5,-43.43,MA,Primeira Cruz,2015,6,14918,0.402198686150959
210940,-2.5,-43.43,MA,Primeira Cruz,2016,161,15068,10.6848951420228
210945,-2.42,-44.1,MA,Raposa,2014,1,29167,0.0342853224534577
210950,-7.36,-46.61,MA,Riachão,2014,2,19926,0.100371374084111
210950,-7.36,-46.61,MA,Riachão,2014,2,3490,0.573065902578797
210950,-7.36,-46.61,MA,Riachão,2015,11,19846,0.55426786254157
210950,-7.36,-46.61,MA,Riachão,2015,11,3531,3.11526479750779
210950,-7.36,-46.61,MA,Riachão,2016,96,19771,4.85559658085074
210950,-7.36,-46.61,MA,Riachão,2016,96,3570,26.890756302521
210950,-7.36,-46.61,MA,Riachão,2017,31,19701,1.57352418658951
210950,-7.36,-46.61,MA,Riachão,2017,31,3607,8.59439977820904
210950,-7.36,-46.61,MA,Riachão,2018,8,20243,0.395198340166971
210950,-7.36,-46.61,MA,Riachão,2018,8,3564,2.24466891133558
210950,-7.36,-46.61,MA,Riachão,2019,9,20195,0.44565486506561
210950,-7.36,-46.61,MA,Riachão,2019,9,3588,2.50836120401338
210950,-7.36,-46.61,MA,Riachão,2020,12,20334,0.590144585423429
210950,-7.36,-46.61,MA,Riachão,2020,12,3619,3.31583310306715
210955,-5.92,-47.38,MA,Ribamar Fiquene,2016,1,7652,0.130684788290643
210955,-5.92,-47.38,MA,Ribamar Fiquene,2019,1,7791,0.128353228083686
210960,-2.93,-44.23,MA,Rosário,2014,26,41349,0.62879392488331
210960,-2.93,-44.23,MA,Rosário,2015,115,41694,2.75819062694872
210960,-2.93,-44.23,MA,Rosário,2016,212,42016,5.04569687738005
210960,-2.93,-44.23,MA,Rosário,2017,4,42314,0.0945313607789384
210960,-2.93,-44.23,MA,Rosário,2018,2,42482,0.0470787627701144
210960,-2.93,-44.23,MA,Rosário,2020,32,42994,0.744289900916407
210970,-7.13,-45.34,MA,Sambaíba,2017,13,5568,2.33477011494253
210970,-7.13,-45.34,MA,Sambaíba,2019,1,5671,0.176335743255158
210970,-7.13,-45.34,MA,Sambaíba,2020,2,5679,0.352174678640606
210975,-5.5,-44.56,MA,Santa Filomena do Maranhão,2016,12,7645,1.56965336821452
210975,-5.5,-44.56,MA,Santa Filomena do Maranhão,2019,38,7773,4.88871735494661
210980,-2.23,-45.29,MA,Santa Helena,2014,35,40518,0.863813613702552
210980,-2.23,-45.29,MA,Santa Helena,2014,35,5933,5.89920782066408
210980,-2.23,-45.29,MA,Santa Helena,2014,35,25159,1.39115227155292
210980,-2.23,-45.29,MA,Santa Helena,2014,35,2331,15.015015015015
210980,-2.23,-45.29,MA,Santa Helena,2015,80,41009,1.95079128971689
210980,-2.23,-45.29,MA,Santa Helena,2015,80,5917,13.5203650498563
210980,-2.23,-45.29,MA,Santa Helena,2015,80,25415,3.14774739327169
210980,-2.23,-45.29,MA,Santa Helena,2015,80,2309,34.6470333477696
210980,-2.23,-45.29,MA,Santa Helena,2016,1,41466,0.0241161433463561
210980,-2.23,-45.29,MA,Santa Helena,2016,1,5902,0.169434090138936
210980,-2.23,-45.29,MA,Santa Helena,2016,1,25665,0.0389635690629262
210980,-2.23,-45.29,MA,Santa Helena,2016,1,2288,0.437062937062937
210980,-2.23,-45.29,MA,Santa Helena,2018,4,41770,0.0957625089777352
210980,-2.23,-45.29,MA,Santa Helena,2018,4,5907,0.677162688335873
210980,-2.23,-45.29,MA,Santa Helena,2018,4,26206,0.152636800732657
210980,-2.23,-45.29,MA,Santa Helena,2018,4,2247,1.78015131286159
210980,-2.23,-45.29,MA,Santa Helena,2019,7,42130,0.166152385473534
210980,-2.23,-45.29,MA,Santa Helena,2019,7,5889,1.18865681779589
210980,-2.23,-45.29,MA,Santa Helena,2019,7,26490,0.264250660626652
210980,-2.23,-45.29,MA,Santa Helena,2019,7,2223,3.14889788573999
210990,-3.66,-45.38,MA,Santa Inês,2014,8,82680,0.0967585873246251
210990,-3.66,-45.38,MA,Santa Inês,2014,8,3593,2.22655162816588
210990,-3.66,-45.38,MA,Santa Inês,2014,8,11186,0.715179688896835
210990,-3.66,-45.38,MA,Santa Inês,2014,8,1784,4.48430493273543
210990,-3.66,-45.38,MA,Santa Inês,2015,27,83238,0.32437108051611
210990,-3.66,-45.38,MA,Santa Inês,2015,27,3594,7.51252086811352
210990,-3.66,-45.38,MA,Santa Inês,2015,27,11177,2.41567504697146
210990,-3.66,-45.38,MA,Santa Inês,2015,27,1765,15.2974504249292
210990,-3.66,-45.38,MA,Santa Inês,2016,14,83759,0.167146217122936
210990,-3.66,-45.38,MA,Santa Inês,2016,14,3595,3.89429763560501
210990,-3.66,-45.38,MA,Santa Inês,2016,14,11169,1.2534694242994
210990,-3.66,-45.38,MA,Santa Inês,2016,14,1746,8.01832760595647
210990,-3.66,-45.38,MA,Santa Inês,2017,27,88013,0.306772863099769
210990,-3.66,-45.38,MA,Santa Inês,2017,27,3596,7.5083426028921
210990,-3.66,-45.38,MA,Santa Inês,2017,27,11161,2.41913807006541
210990,-3.66,-45.38,MA,Santa Inês,2017,27,1727,15.6340474811812
210990,-3.66,-45.38,MA,Santa Inês,2018,15,88590,0.169319336268202
210990,-3.66,-45.38,MA,Santa Inês,2018,15,3597,4.17014178482068
210990,-3.66,-45.38,MA,Santa Inês,2018,15,10656,1.40765765765766
210990,-3.66,-45.38,MA,Santa Inês,2018,15,1624,9.23645320197044
210990,-3.66,-45.38,MA,Santa Inês,2019,36,89044,0.404294506086878
210990,-3.66,-45.38,MA,Santa Inês,2019,36,3595,10.0139082058414
210990,-3.66,-45.38,MA,Santa Inês,2019,36,10631,3.38632301759007
210990,-3.66,-45.38,MA,Santa Inês,2019,36,1596,22.5563909774436
210990,-3.66,-45.38,MA,Santa Inês,2020,3,89489,0.0335236733006291
210990,-3.66,-45.38,MA,Santa Inês,2020,3,3593,0.834956860562204
210990,-3.66,-45.38,MA,Santa Inês,2020,3,10606,0.28285875919291
210990,-3.66,-45.38,MA,Santa Inês,2020,3,1594,1.88205771643664
211000,-4.06,-45.68,MA,Santa Luzia,2014,6,75762,0.0791953749901006
211000,-4.06,-45.68,MA,Santa Luzia,2014,6,15213,0.394399526720568
211000,-4.06,-45.68,MA,Santa Luzia,2014,6,13579,0.441858752485455
211000,-4.06,-45.68,MA,Santa Luzia,2014,6,214830,0.0279290601871247
211000,-4.06,-45.68,MA,Santa Luzia,2015,18,71067,0.253282114061379
211000,-4.06,-45.68,MA,Santa Luzia,2015,18,15278,1.178164681241
211000,-4.06,-45.68,MA,Santa Luzia,2015,18,13626,1.32100396301189
211000,-4.06,-45.68,MA,Santa Luzia,2015,18,216254,0.0832354546043079
211000,-4.06,-45.68,MA,Santa Luzia,2016,14,71329,0.196273605405936
211000,-4.06,-45.68,MA,Santa Luzia,2016,14,15341,0.912587184668535
211000,-4.06,-45.68,MA,Santa Luzia,2016,14,13508,1.0364228605271
211000,-4.06,-45.68,MA,Santa Luzia,2016,14,217610,0.0643352787096181
211000,-4.06,-45.68,MA,Santa Luzia,2018,4,72440,0.0552181115405853
211000,-4.06,-45.68,MA,Santa Luzia,2018,4,15336,0.260824204486176
211000,-4.06,-45.68,MA,Santa Luzia,2018,4,12751,0.313700886205004
211000,-4.06,-45.68,MA,Santa Luzia,2018,4,218147,0.0183362594947444
211000,-4.06,-45.68,MA,Santa Luzia,2019,2,72667,0.0275228095283967
211000,-4.06,-45.68,MA,Santa Luzia,2019,2,15382,0.130022103757639
211000,-4.06,-45.68,MA,Santa Luzia,2019,2,12597,0.158767960625546
211000,-4.06,-45.68,MA,Santa Luzia,2019,2,219134,0.00912683563481705
211003,-2.62,-45.77,MA,Santa Luzia do Paruá,2014,10,24507,0.408046680540254
211003,-2.62,-45.77,MA,Santa Luzia do Paruá,2015,13,24663,0.527105380529538
211003,-2.62,-45.77,MA,Santa Luzia do Paruá,2017,5,24946,0.200432935139902
211003,-2.62,-45.77,MA,Santa Luzia do Paruá,2019,68,25254,2.69264274966342
